00951,18.4284,-66.2566,Toa Baja,PR,Puerto Rico,0,32.5,Toa Baja,America/Puerto_Rico,112
00952,18.4275,-66.1821,Sabana Seca,PR,Puerto Rico,8156,3122.6,Toa Baja,America/Puerto_Rico,113
00953,18.3631,-66.2475,Toa Alta,PR,Puerto Rico,71891,1056,Toa Alta,America/Puerto_Rico,114
00956,18.3208,-66.1718,Bayamon,PR,Puerto Rico,65355,1156.6,Bayamn,America/Puerto_Rico,115
00957,18.3673,-66.1887,Bayamon,PR,Puerto Rico,38915,3816.9,Bayamn,America/Puerto_Rico,116
00959,18.3848,-66.1558,Bayamon,PR,Puerto Rico,47459,3042.5,Bayamn,America/Puerto_Rico,117
00960,18.417,-66.1445,Bayamon,PR,Puerto Rico,2221,751.8,Bayamn,America/Puerto_Rico,118
00961,18.4101,-66.1654,Bayamon,PR,Puerto Rico,30784,2419.3,Bayamn,America/Puerto_Rico,119
00962,18.439,-66.1393,Catano,PR,Puerto Rico,19593,2274.4,Cata¤o,America/Puerto_Rico,120
00965,18.4338,-66.1149,Guaynabo,PR,Puerto Rico,7314,5230.2,Guaynabo,America/Puerto_Rico,121
00966,18.4023,-66.1176,Guaynabo,PR,Puerto Rico,15710,1999.6,Guaynabo,America/Puerto_Rico,122
00968,18.4062,-66.1013,Guaynabo,PR,Puerto Rico,3554,2933.4,Guaynabo,America/Puerto_Rico,123
00969,18.3675,-66.1085,Guaynabo,PR,Puerto Rico,42525,3338.3,Guaynabo,America/Puerto_Rico,124
00971,18.3213,-66.1181,Guaynabo,PR,Puerto Rico,26640,749.5,Guaynabo,America/Puerto_Rico,125
00976,18.3384,-65.9921,Trujillo Alto,PR,Puerto Rico,58893,1502.5,Trujillo Alto,America/Puerto_Rico,126
00979,18.4365,-66.017,Carolina,PR,Puerto Rico,15897,4207.9,Carolina,America/Puerto_Rico,127
00982,18.4099,-65.9917,Carolina,PR,Puerto Rico,14241,4473.5,Carolina,America/Puerto_Rico,128
00983,18.418,-65.9763,Carolina,PR,Puerto Rico,34798,4373.3,Carolina,America/Puerto_Rico,129
00985,18.4083,-65.9484,Carolina,PR,Puerto Rico,31845,1734.9,Carolina,America/Puerto_Rico,130
00987,18.3393,-65.9431,Carolina,PR,Puerto Rico,57181,989.3,Carolina,America/Puerto_Rico,131
01001,42.0626,-72.6259,Agawam,MA,Massachusetts,17621,562.8,Hampden,America/New_York,132
01002,42.3749,-72.4621,Amherst,MA,Massachusetts,30066,203.7,Hampshire,America/New_York,133
01003,42.3919,-72.5248,Amherst,MA,Massachusetts,11238,5629.7,Hampshire,America/New_York,134
01005,42.4202,-72.1061,Barre,MA,Massachusetts,4991,44.3,Worcester,America/New_York,135
01007,42.2788,-72.4004,Belchertown,MA,Massachusetts,14967,107.5,Hampshire,America/New_York,136
01008,42.1843,-72.952,Blandford,MA,Massachusetts,1197,9.1,Hampden,America/New_York,137
01009,42.2097,-72.3397,Bondsville,MA,Massachusetts,249,352.1,Hampden,America/New_York,138
01010,42.1286,-72.2062,Brimfield,MA,Massachusetts,3739,40.1,Hampden,America/New_York,139
01011,42.2965,-72.9597,Chester,MA,Massachusetts,1448,16.7,Hampden,America/New_York,140
01012,42.387,-72.8463,Chesterfield,MA,Massachusetts,560,19.5,Hampshire,America/New_York,141
01013,42.1595,-72.6082,Chicopee,MA,Massachusetts,23065,1589.6,Hampden,America/New_York,142
01020,42.1764,-72.5654,Chicopee,MA,Massachusetts,30097,914.6,Hampden,America/New_York,143
01022,42.1973,-72.5427,Chicopee,MA,Massachusetts,2499,198.3,Hampden,America/New_York,144
01026,42.4633,-72.9202,Cummington,MA,Massachusetts,954,15.2,Hampshire,America/New_York,145
01027,42.2951,-72.7431,Easthampton,MA,Massachusetts,17848,168.4,Hampshire,America/New_York,146
01028,42.0597,-72.4991,East Longmeadow,MA,Massachusetts,16200,469.2,Hampden,America/New_York,147
01029,42.1963,-73.0484,East Otis,MA,Massachusetts,651,19.2,Berkshire,America/New_York,148
01030,42.0689,-72.68,Feeding Hills,MA,Massachusetts,11123,381.2,Hampden,America/New_York,149
01031,42.3293,-72.1982,Gilbertville,MA,Massachusetts,1197,62.2,Worcester,America/New_York,150
01032,42.4503,-72.813,Goshen,MA,Massachusetts,533,18.7,Hampshire,America/New_York,151
01033,42.2608,-72.5036,Granby,MA,Massachusetts,6333,86.4,Hampshire,America/New_York,152
01034,42.0849,-72.9576,Granville,MA,Massachusetts,2179,10.9,Hampden,America/New_York,153
01035,42.3556,-72.5692,Hadley,MA,Massachusetts,5310,87.8,Hampshire,America/New_York,154
01036,42.0637,-72.4159,Hampden,MA,Massachusetts,5191,101.3,Hampden,America/New_York,155
01037,42.3701,-72.1977,Hardwick,MA,Massachusetts,798,22.9,Worcester,America/New_York,156
01038,42.3855,-72.607,Hatfield,MA,Massachusetts,2867,98.4,Hampshire,America/New_York,157
01039,42.4063,-72.6936,Haydenville,MA,Massachusetts,1042,39,Hampshire,America/New_York,158
01040,42.2126,-72.6411,Holyoke,MA,Massachusetts,40376,727.5,Hampden,America/New_York,159
01050,42.2878,-72.8699,Huntington,MA,Massachusetts,2422,25.5,Hampshire,America/New_York,160
01053,42.3535,-72.7116,Leeds,MA,Massachusetts,1702,126.8,Hampshire,America/New_York,161
01054,42.4736,-72.4875,Leverett,MA,Massachusetts,1983,31.4,Franklin,America/New_York,162
01056,42.1921,-72.458,Ludlow,MA,Massachusetts,21336,299.6,Hampden,America/New_York,163
01057,42.0916,-72.3243,Monson,MA,Massachusetts,8745,73.3,Hampden,America/New_York,164
01060,42.3223,-72.6313,Northampton,MA,Massachusetts,15779,540.2,Hampshire,America/New_York,165
01062,42.3219,-72.6928,Florence,MA,Massachusetts,10495,237.2,Hampshire,America/New_York,166
01063,42.3191,-72.639,Northampton,MA,Massachusetts,592,4278.5,Hampshire,America/New_York,167
01066,42.4076,-72.6548,North Hatfield,MA,Massachusetts,9,34.7,Hampshire,America/New_York,168
01068,42.35,-72.0461,Oakham,MA,Massachusetts,1840,35.3,Worcester,America/New_York,169
01069,42.1881,-72.3055,Palmer,MA,Massachusetts,8698,116.4,Hampden,America/New_York,170
01070,42.5185,-72.9239,Plainfield,MA,Massachusetts,604,11.8,Hampshire,America/New_York,171
01071,42.1604,-72.86,Russell,MA,Massachusetts,1270,39.6,Hampden,America/New_York,172
01072,42.4574,-72.4184,Shutesbury,MA,Massachusetts,1536,28.4,Franklin,America/New_York,173
01073,42.2308,-72.7386,Southampton,MA,Massachusetts,6140,79.4,Hampshire,America/New_York,174
01074,42.3866,-72.0943,South Barre,MA,Massachusetts,548,1448.3,Worcester,America/New_York,175
01075,42.2567,-72.5792,South Hadley,MA,Massachusetts,17763,382,Hampshire,America/New_York,176
01077,42.0544,-72.7785,Southwick,MA,Massachusetts,9727,119,Hampden,America/New_York,177
01079,42.1944,-72.3301,Thorndike,MA,Massachusetts,658,237.5,Hampden,America/New_York,178
